Agent_ID,Business_Name,Provider,State,Geo_Zone,LGA,Business_Category,Agent_Tier,KYC_Level,Terminal_Type,Registration_Date,Years_in_Business,Risk_Score,Average_Daily_Customers,Latitude,Longitude
AG009160,Okonkwo-Balogun,FirstMonie,Cross River,South South,Cross River Central,Market Stall,Gold,Tier 3,Traditional POS,2021-04-08,3.7,92.6,97,6.0167,8.367581
AG009161,Okonkwo-Oshodi,OPay,Cross River,South South,Cross River North,Provision Store,Bronze,Tier 2,Android POS,2020-04-18,4.7,14.2,27,5.964464,8.293031
AG009162,Adeyemi Inc,Moniepoint,Cross River,South South,Cross River North,Provision Store,Bronze,Tier 2,mPOS,2020-05-05,4.7,68.7,40,5.922711,8.359471
AG009163,Balogun-Chukwu,OPay,Cross River,South South,Cross River South,Standalone POS Kiosk,Platinum,Tier 1,Android POS,2020-03-06,4.8,42.9,217,5.942347,8.356385
AG009164,Okonkwo Group,OPay,Cross River,South South,Cross River West,Restaurant,Bronze,Tier 1,Android POS,2020-11-21,4.1,77.3,26,5.977646,8.331352
AG009165,"Ojo, Obi and Balogun",PalmPay,Cross River,South South,Cross River West,Mini Mart,Silver,Tier 1,Traditional POS,2021-07-14,3.5,52.7,55,5.94946,8.330135
AG009166,Ibrahim Group,Moniepoint,Cross River,South South,Cross River Central,Standalone POS Kiosk,Silver,Tier 3,Android POS,2022-06-05,2.6,37.1,55,6.027975,8.396778
AG009167,Okonkwo Inc,Paga,Cross River,South South,Cross River North,Supermarket,Bronze,Tier 2,Android POS,2019-08-03,5.4,58.6,27,5.980252,8.362322
AG009168,"Ojo, Ojo and Akinwale",OPay,Cross River,South South,Cross River Central,Fuel Station,Bronze,Tier 1,Android POS,2019-01-04,6.0,90.4,28,5.980194,8.324274
AG009169,"Adeyemi, Balogun and Chukwu",FirstMonie,Cross River,South South,Cross River Central,Pharmacy,Bronze,Tier 2,mPOS,2024-09-23,0.3,47.7,24,5.957229,8.310545
AG009170,Eze-Akinwale,Moniepoint,Cross River,South South,Cross River East,Standalone POS Kiosk,Silver,Tier 3,Android POS,2023-11-26,1.1,25.7,60,5.993444,8.347598
AG009171,Okonkwo Group,PalmPay,Cross River,South South,Cross River East,Standalone POS Kiosk,Bronze,Tier 2,mPOS,2019-05-22,5.6,22.2,20,5.933081,8.319473
AG009172,Obi-Abiola,OPay,Cross River,South South,Cross River West,Standalone POS Kiosk,Silver,Tier 2,Android POS,2018-07-17,6.5,31.4,59,5.870965,8.294421
AG009173,"Chukwu, Chukwu and Nnamani",PalmPay,Cross River,South South,Cross River West,Supermarket,Gold,Tier 1,Android POS,2020-03-24,4.8,65.3,93,5.949697,8.383879
AG009174,"Obi, Eze and Okafor",OPay,Cross River,South South,Cross River North,Standalone POS Kiosk,Silver,Tier 3,Android POS,2024-08-27,0.3,46.0,39,5.967425,8.319965
AG009175,Akinwale and Sons,OPay,Cross River,South South,Cross River Central,Standalone POS Kiosk,Silver,Tier 2,Android POS,2020-03-21,4.8,37.7,53,5.912294,8.269195
AG009176,Obi PLC,Paga,Cross River,South South,Cross River East,Supermarket,Bronze,Tier 2,Android POS,2020-06-06,4.6,70.5,23,5.920687,8.263692
AG009177,Uche Inc,OPay,Cross River,South South,Cross River North,Supermarket,Silver,Tier 2,mPOS,2022-07-17,2.5,58.0,51,5.988396,8.289151
AG009178,"Balogun, Oshodi and Ogunleye",Moniepoint,Cross River,South South,Cross River South,Mobile Agent,Bronze,Tier 3,Android POS,2020-07-13,4.5,26.5,32,5.986499,8.291316
AG009179,Ibrahim and Sons,PalmPay,Cross River,South South,Cross River Central,Provision Store,Gold,Tier 2,Android POS,2022-07-24,2.4,44.9,138,6.017483,8.334065
AG009180,Oyekan-Obasanjo,OPay,Cross River,South South,Cross River Central,Supermarket,Bronze,Tier 1,mPOS,2018-11-11,6.1,83.8,27,6.044484,8.356506
AG009181,"Uche, Adeyemi and Okonkwo",OPay,Cross River,South South,Cross River Central,Supermarket,Bronze,Tier 2,Android POS,2024-11-11,0.1,94.1,28,5.986465,8.31098
AG009182,Olawale-Adeyemi,PalmPay,Cross River,South South,Cross River West,Pharmacy,Bronze,Tier 3,Traditional POS,2023-07-28,1.4,47.5,27,5.967817,8.324527
AG009183,"Akinwale, Balogun and Ekwueme",OPay,Cross River,South South,Cross River South,Standalone POS Kiosk,Gold,Tier 2,Android POS,2022-05-14,2.6,92.0,91,5.90894,8.294751
AG009184,"Chukwu, Okafor and Nnamani",PalmPay,Cross River,South South,Cross River Central,Provision Store,Bronze,Tier 3,Traditional POS,2023-03-07,1.8,31.4,31,5.959571,8.315655
AG009185,Chukwu and Sons,Paga,Cross River,South South,Cross River West,Standalone POS Kiosk,Bronze,Tier 1,Traditional POS,2022-07-26,2.4,72.7,28,5.937898,8.346016
AG009186,Okonkwo-Ogunleye,Moniepoint,Cross River,South South,Cross River West,Electronics Shop,Bronze,Tier 2,Traditional POS,2023-11-19,1.1,36.1,24,5.947974,8.245118
AG009187,Ogunleye Group,Moniepoint,Cross River,South South,Cross River Central,Standalone POS Kiosk,Gold,Tier 3,Android POS,2018-02-13,6.9,16.2,89,5.961428,8.351137
AG009188,Obi Ltd,FirstMonie,Cross River,South South,Cross River North,Standalone POS Kiosk,Bronze,Tier 2,Android POS,2020-05-04,4.7,35.3,27,5.96748,8.337466
AG009189,"Obasanjo, Eze and Okonkwo",PalmPay,Cross River,South South,Cross River Central,Provision Store,Platinum,Tier 2,Traditional POS,2018-05-01,6.7,55.9,151,6.033942,8.311332
AG009190,Uche-Chukwu,Moniepoint,Cross River,South South,Cross River West,Supermarket,Bronze,Tier 2,Traditional POS,2019-03-14,5.8,58.7,30,6.044477,8.277074
AG009191,"Nnamani, Oshodi and Akinwale",Moniepoint,Cross River,South South,Cross River South,Standalone POS Kiosk,Bronze,Tier 2,mPOS,2022-08-27,2.4,46.2,19,6.029906,8.341835
AG009192,Oyekan Group,FirstMonie,Cross River,South South,Cross River Central,Provision Store,Bronze,Tier 2,mPOS,2024-03-01,0.8,32.5,35,5.953831,8.306709
AG009193,"Okafor, Okonkwo and Eze",OPay,Cross River,South South,Cross River North,Restaurant,Bronze,Tier 2,Android POS,2024-09-12,0.3,75.9,21,5.871706,8.389986
AG009194,"Okonkwo, Olawale and Okonkwo",FirstMonie,Cross River,South South,Cross River West,Electronics Shop,Silver,Tier 3,Android POS,2018-02-23,6.9,58.0,56,5.985571,8.386594
AG009195,Chukwu-Oyekan,FirstMonie,Cross River,South South,Cross River North,Electronics Shop,Silver,Tier 3,Android POS,2022-03-26,2.8,24.2,56,5.938894,8.376029
AG009196,Ogunleye-Okafor,Moniepoint,Cross River,South South,Cross River South,Fuel Station,Silver,Tier 2,mPOS,2023-04-19,1.7,43.4,43,5.909169,8.333609
AG009197,Olawale-Oyekan,Paga,Cross River,South South,Cross River East,Standalone POS Kiosk,Silver,Tier 3,Traditional POS,2020-12-16,4.0,9.1,54,5.94518,8.379052
AG009198,Eze-Ibrahim,PalmPay,Cross River,South South,Cross River South,Standalone POS Kiosk,Gold,Tier 1,Traditional POS,2024-09-07,0.3,54.2,97,6.028048,8.318567
AG009199,Balogun LLC,FirstMonie,Cross River,South South,Cross River Central,Standalone POS Kiosk,Bronze,Tier 2,Android POS,2022-08-29,2.3,23.5,19,5.85021,8.35791
AG009200,Akinwale-Ojo,PalmPay,Cross River,South South,Cross River Central,Provision Store,Bronze,Tier 1,mPOS,2024-12-18,0.0,67.8,36,5.982909,8.23979
AG009201,Uche-Eze,Moniepoint,Cross River,South South,Cross River North,Supermarket,Silver,Tier 2,Traditional POS,2022-05-24,2.6,50.5,47,5.93752,8.320518
AG009202,"Adeyemi, Obi and Olawale",OPay,Cross River,South South,Cross River South,Standalone POS Kiosk,Platinum,Tier 3,Android POS,2024-11-02,0.2,17.8,168,5.956874,8.298396
AG009203,"Ibrahim, Akinwale and Oyekan",OPay,Cross River,South South,Cross River South,Market Stall,Silver,Tier 3,Android POS,2019-07-03,5.5,18.5,58,5.915351,8.312174
AG009204,Okonkwo Group,Paga,Cross River,South South,Cross River Central,Standalone POS Kiosk,Bronze,Tier 3,Traditional POS,2018-11-09,6.2,38.0,24,5.930649,8.379449
AG009205,Nnamani Group,OPay,Cross River,South South,Cross River South,Provision Store,Platinum,Tier 2,Android POS,2024-10-08,0.2,36.3,221,5.928191,8.28823
AG009206,"Okonkwo, Okafor and Ekwueme",Moniepoint,Cross River,South South,Cross River Central,Standalone POS Kiosk,Silver,Tier 3,Traditional POS,2019-05-20,5.6,48.9,59,6.025276,8.32589
AG009207,"Obasanjo, Chukwu and Eze",PalmPay,Cross River,South South,Cross River West,Pharmacy,Silver,Tier 2,mPOS,2024-06-13,0.6,51.9,58,5.948918,8.354983
AG009208,Okafor Ltd,Moniepoint,Cross River,South South,Cross River South,Pharmacy,Bronze,Tier 2,mPOS,2019-03-22,5.8,48.9,28,5.957126,8.250125
AG009209,"Ekwueme, Balogun and Okafor",Paga,Cross River,South South,Cross River West,Provision Store,Gold,Tier 1,Android POS,2021-04-12,3.7,26.7,118,5.903615,8.343926
AG009210,"Adetokunbo, Oyekan and Obasanjo",OPay,Cross River,South South,Cross River North,Standalone POS Kiosk,Bronze,Tier 3,mPOS,2020-08-05,4.4,92.3,15,5.991317,8.372954
AG009211,Ogunleye LLC,Moniepoint,Ebonyi,South East,Ebonyi East,Standalone POS Kiosk,Silver,Tier 2,Android POS,2023-12-11,1.1,85.8,46,6.291562,8.021777
AG009212,"Ogunleye, Nnamani and Oshodi",OPay,Ebonyi,South East,Ebonyi East,Pharmacy,Silver,Tier 2,mPOS,2021-11-05,3.2,71.4,36,6.22401,7.996752
AG009213,Obasanjo-Obasanjo,OPay,Ebonyi,South East,Ebonyi Central,Mobile Agent,Silver,Tier 1,mPOS,2024-07-30,0.4,47.9,45,6.293568,8.086686
AG009214,Okonkwo-Akinwale,PalmPay,Ebonyi,South East,Ebonyi North,Market Stall,Gold,Tier 2,Android POS,2022-07-27,2.4,14.4,109,6.304531,7.986209
AG009215,Obi-Obasanjo,OPay,Ebonyi,South East,Ebonyi North,Electronics Shop,Silver,Tier 2,mPOS,2019-11-30,5.1,24.7,55,6.264485,8.065917
AG009216,"Okonkwo, Ojo and Oyekan",OPay,Ebonyi,South East,Ebonyi North,Standalone POS Kiosk,Silver,Tier 2,Android POS,2020-06-02,4.6,22.1,60,6.225553,8.058184
AG009217,Obasanjo-Adeyemi,FirstMonie,Ebonyi,South East,Ebonyi West,Standalone POS Kiosk,Gold,Tier 2,Traditional POS,2024-10-01,0.3,78.8,79,6.284692,8.005817
AG009218,"Uche, Nnamani and Eze",PalmPay,Ebonyi,South East,Ebonyi West,Standalone POS Kiosk,Silver,Tier 3,Android POS,2019-08-29,5.3,54.9,59,6.376431,8.000159
AG009219,"Oyekan, Akinwale and Ojo",OPay,Ebonyi,South East,Ebonyi Central,Standalone POS Kiosk,Silver,Tier 3,mPOS,2020-09-10,4.3,19.5,64,6.26672,7.986697
AG009220,Adetokunbo Inc,OPay,Ebonyi,South East,Ebonyi East,Mobile Agent,Bronze,Tier 2,Android POS,2021-01-31,3.9,66.9,27,6.257847,7.99193
AG009221,"Adeyemi, Adetokunbo and Ogunleye",FirstMonie,Ebonyi,South East,Ebonyi South,Provision Store,Silver,Tier 2,Android POS,2021-10-15,3.2,32.1,72,6.202931,8.037006
AG009222,Ekwueme-Okafor,PalmPay,Ebonyi,South East,Ebonyi East,Fuel Station,Platinum,Tier 1,Traditional POS,2018-11-11,6.1,45.2,172,6.271325,8.03975
AG009223,Ekwueme LLC,PalmPay,Ebonyi,South East,Ebonyi Central,Standalone POS Kiosk,Bronze,Tier 2,Android POS,2020-11-11,4.1,22.6,23,6.322755,7.970358
AG009224,Ekwueme-Adeyemi,PalmPay,Ebonyi,South East,Ebonyi Central,Standalone POS Kiosk,Bronze,Tier 1,Traditional POS,2021-04-19,3.7,90.6,42,6.411573,8.014129
AG009225,Adetokunbo LLC,Moniepoint,Ebonyi,South East,Ebonyi North,Standalone POS Kiosk,Gold,Tier 1,Traditional POS,2023-10-30,1.2,89.5,105,6.333922,8.06798
AG009226,Ekwueme Group,OPay,Ebonyi,South East,Ebonyi West,Market Stall,Platinum,Tier 1,Android POS,2022-07-27,2.4,71.5,116,6.221291,8.013923
AG009227,Okafor Group,Moniepoint,Ebonyi,South East,Ebonyi Central,Provision Store,Bronze,Tier 2,Android POS,2022-02-11,2.9,91.5,26,6.300562,8.046613
AG009228,"Akinwale, Olawale and Uche",Moniepoint,Ebonyi,South East,Ebonyi Central,Provision Store,Bronze,Tier 2,Android POS,2021-10-14,3.2,49.4,29,6.169715,8.026977
AG009229,"Akinwale, Adeyemi and Eze",PalmPay,Ebonyi,South East,Ebonyi North,Supermarket,Silver,Tier 1,Android POS,2023-07-10,1.5,36.0,64,6.35051,8.013997
AG009230,Okafor-Okonkwo,Moniepoint,Ebonyi,South East,Ebonyi East,Provision Store,Bronze,Tier 3,Traditional POS,2022-10-22,2.2,27.2,28,6.197624,8.073216
AG009231,"Balogun, Abiola and Oshodi",Moniepoint,Ebonyi,South East,Ebonyi East,Pharmacy,Silver,Tier 2,Traditional POS,2018-07-09,6.5,6.4,68,6.232406,8.026289
AG009232,"Adetokunbo, Oyekan and Oyekan",PalmPay,Ebonyi,South East,Ebonyi West,Restaurant,Gold,Tier 3,mPOS,2019-01-29,5.9,37.2,85,6.225619,7.996103
AG009233,Oyekan Group,PalmPay,Ebonyi,South East,Ebonyi Central,Pharmacy,Bronze,Tier 2,Android POS,2019-06-12,5.6,10.0,23,6.279214,8.04273
AG009234,Balogun-Uche,OPay,Ebonyi,South East,Ebonyi East,Supermarket,Bronze,Tier 2,Android POS,2018-03-15,6.8,8.3,31,6.299119,7.881976
AG009235,Oshodi-Obi,OPay,Ebonyi,South East,Ebonyi Central,Provision Store,Silver,Tier 2,Android POS,2020-03-01,4.8,77.3,75,6.20697,7.954325
AG009236,Okonkwo-Akinwale,FirstMonie,Ebonyi,South East,Ebonyi Central,Restaurant,Bronze,Tier 3,Android POS,2023-11-01,1.2,67.5,24,6.284642,8.039354
AG009237,Obi-Okafor,Moniepoint,Ebonyi,South East,Ebonyi North,Supermarket,Gold,Tier 1,mPOS,2022-01-19,3.0,43.9,89,6.239697,7.967444
AG009238,"Eze, Balogun and Obi",Moniepoint,Ebonyi,South East,Ebonyi East,Standalone POS Kiosk,Gold,Tier 2,Android POS,2022-06-18,2.5,78.0,94,6.306678,7.988325
AG009239,Uche PLC,PalmPay,Ebonyi,South East,Ebonyi West,Supermarket,Bronze,Tier 2,Android POS,2018-12-29,6.0,15.7,27,6.260091,8.049713
AG009240,Adeyemi LLC,OPay,Ebonyi,South East,Ebonyi Central,Supermarket,Silver,Tier 2,Android POS,2022-05-02,2.7,19.8,44,6.150518,8.066245
AG009241,Ekwueme Ltd,Moniepoint,Ebonyi,South East,Ebonyi North,Market Stall,Silver,Tier 1,mPOS,2023-02-10,1.9,94.2,64,6.282908,8.070126
AG009242,Uche Inc,OPay,Ebonyi,South East,Ebonyi Central,Standalone POS Kiosk,Gold,Tier 2,Traditional POS,2021-08-05,3.4,36.4,93,6.213609,7.937225
AG009243,"Ogunleye, Ogunleye and Okafor",PalmPay,Ebonyi,South East,Ebonyi North,Standalone POS Kiosk,Bronze,Tier 2,Traditional POS,2019-02-14,5.9,19.1,19,6.338986,8.016
AG009244,Oyekan-Chukwu,PalmPay,Ebonyi,South East,Ebonyi North,Standalone POS Kiosk,Platinum,Tier 1,Android POS,2020-06-14,4.6,12.4,202,6.203057,7.990214
AG009245,Akinwale-Ogunleye,OPay,Ebonyi,South East,Ebonyi South,Standalone POS Kiosk,Bronze,Tier 3,Traditional POS,2021-10-26,3.2,61.9,26,6.256653,8.033757
AG009246,Ekwueme-Uche,Moniepoint,Ebonyi,South East,Ebonyi South,Standalone POS Kiosk,Bronze,Tier 3,Android POS,2018-08-02,6.4,82.8,21,6.274334,8.024443
AG009247,"Okonkwo, Adetokunbo and Obi",Moniepoint,Ebonyi,South East,Ebonyi East,Electronics Shop,Silver,Tier 2,mPOS,2023-09-17,1.3,88.3,54,6.29064,7.99552
AG009248,Obasanjo-Adetokunbo,OPay,Ebonyi,South East,Ebonyi West,Electronics Shop,Bronze,Tier 2,Android POS,2020-01-22,4.9,47.0,35,6.25667,7.997669
AG009249,Obi LLC,PalmPay,Ebonyi,South East,Ebonyi East,Provision Store,Silver,Tier 1,Android POS,2024-06-01,0.6,20.4,38,6.269273,7.969156
AG009250,Nnamani Group,OPay,Ebonyi,South East,Ebonyi Central,Standalone POS Kiosk,Silver,Tier 1,mPOS,2023-06-12,1.6,43.2,58,6.253226,7.981486
AG009251,Okafor and Sons,PalmPay,Ebonyi,South East,Ebonyi East,Mobile Agent,Bronze,Tier 2,Traditional POS,2022-10-05,2.2,60.8,24,6.221621,8.013713
AG009252,Eze PLC,Paga,Ebonyi,South East,Ebonyi West,Market Stall,Platinum,Tier 2,Android POS,2019-08-08,5.4,22.9,136,6.265761,8.034432
AG009253,Oyekan-Uche,OPay,Ebonyi,South East,Ebonyi West,Restaurant,Bronze,Tier 2,Traditional POS,2020-05-13,4.6,57.0,25,6.307802,8.032278
AG009254,Obi-Okafor,Moniepoint,Ebonyi,South East,Ebonyi West,Fuel Station,Bronze,Tier 3,Traditional POS,2020-12-16,4.0,16.9,22,6.364657,8.028209
AG009255,Ogunleye Ltd,Moniepoint,Ebonyi,South East,Ebonyi South,Standalone POS Kiosk,Bronze,Tier 3,Android POS,2018-06-15,6.6,60.8,30,6.1862,8.039349
AG009256,"Eze, Ibrahim and Adetokunbo",Moniepoint,Ebonyi,South East,Ebonyi Central,Electronics Shop,Silver,Tier 2,Android POS,2020-09-18,4.3,39.0,48,6.304489,8.09761
AG009257,Adeyemi LLC,Moniepoint,Ebonyi,South East,Ebonyi South,Standalone POS Kiosk,Bronze,Tier 1,Android POS,2024-03-21,0.8,73.3,28,6.21793,7.898924
AG009258,Eze PLC,Moniepoint,Ebonyi,South East,Ebonyi Central,Market Stall,Bronze,Tier 3,Android POS,2023-12-02,1.1,13.7,21,6.250408,8.028882
AG009259,Adetokunbo-Obi,Moniepoint,Ebonyi,South East,Ebonyi East,Standalone POS Kiosk,Silver,Tier 3,Traditional POS,2020-03-05,4.8,68.8,49,6.20389,7.978526
AG009260,"Oyekan, Oyekan and Olawale",PalmPay,Ebonyi,South East,Ebonyi South,Standalone POS Kiosk,Bronze,Tier 3,Android POS,2021-05-07,3.7,71.3,22,6.250134,7.928189
AG009261,Obi-Chukwu,Moniepoint,Ebonyi,South East,Ebonyi North,Standalone POS Kiosk,Bronze,Tier 2,mPOS,2023-05-08,1.7,27.5,22,6.236432,7.959309
AG009262,Uche-Obi,OPay,Ebonyi,South East,Ebonyi West,Provision Store,Bronze,Tier 1,Android POS,2023-12-06,1.1,82.6,34,6.277811,7.897644
AG009263,"Eze, Eze and Okonkwo",Moniepoint,Ebonyi,South East,Ebonyi North,Provision Store,Gold,Tier 1,Android POS,2022-07-27,2.4,73.5,96,6.27131,7.910513
AG009264,Olawale-Ojo,Moniepoint,Ebonyi,South East,Ebonyi Central,Pharmacy,Silver,Tier 2,Android POS,2020-05-18,4.6,28.3,61,6.291178,7.873681
AG009265,Akinwale-Obi,Moniepoint,Ebonyi,South East,Ebonyi North,Standalone POS Kiosk,Bronze,Tier 3,Android POS,2022-03-14,2.8,59.8,27,6.285959,7.837073
AG009266,Nnamani Ltd,PalmPay,Ebonyi,South East,Ebonyi West,Standalone POS Kiosk,Gold,Tier 2,Android POS,2019-05-24,5.6,34.3,125,6.314002,7.96895
AG009267,Obasanjo and Sons,OPay,Ebonyi,South East,Ebonyi Central,Restaurant,Bronze,Tier 2,Android POS,2019-02-24,5.9,8.5,38,6.416784,7.977861
AG009268,Adetokunbo-Oyekan,OPay,Ebonyi,South East,Ebonyi South,Supermarket,Bronze,Tier 3,Android POS,2023-01-24,1.9,79.0,30,6.232235,8.038239
AG009269,Oshodi Inc,PalmPay,Ebonyi,South East,Ebonyi Central,Market Stall,Bronze,Tier 1,Android POS,2024-10-16,0.2,30.6,26,6.350649,8.040734
AG009270,Okafor-Eze,FirstMonie,Ebonyi,South East,Ebonyi Central,Standalone POS Kiosk,Bronze,Tier 3,Traditional POS,2023-09-10,1.3,36.8,23,6.263425,8.104375
AG009271,Adeyemi-Abiola,OPay,Ebonyi,South East,Ebonyi South,Restaurant,Bronze,Tier 1,mPOS,2024-05-01,0.7,95.0,30,6.157331,7.999779
AG009272,Okafor PLC,PalmPay,Ebonyi,South East,Ebonyi West,Provision Store,Gold,Tier 2,Android POS,2018-09-23,6.3,51.2,69,6.18833,8.02853
AG009273,Ibrahim Inc,PalmPay,Ebonyi,South East,Ebonyi South,Standalone POS Kiosk,Bronze,Tier 2,Traditional POS,2021-03-16,3.8,80.6,20,6.220121,8.040842
AG009274,Akinwale-Nnamani,Moniepoint,Ebonyi,South East,Ebonyi West,Market Stall,Silver,Tier 3,Android POS,2020-01-15,5.0,8.0,60,6.241119,7.957809
AG009275,Obi and Sons,PalmPay,Ebonyi,South East,Ebonyi Central,Fuel Station,Bronze,Tier 2,Traditional POS,2023-01-30,1.9,46.3,26,6.231682,8.077042
AG009276,Ojo Inc,PalmPay,Ebonyi,South East,Ebonyi South,Standalone POS Kiosk,Platinum,Tier 2,Android POS,2024-07-15,0.5,32.0,180,6.15669,8.033208
AG009277,"Obasanjo, Adeyemi and Chukwu",OPay,Ebonyi,South East,Ebonyi North,Electronics Shop,Bronze,Tier 3,mPOS,2022-07-09,2.5,80.3,43,6.279065,7.965313
AG009278,"Okafor, Okafor and Abiola",OPay,Ebonyi,South East,Ebonyi West,Standalone POS Kiosk,Bronze,Tier 1,Android POS,2024-06-04,0.6,83.3,31,6.295836,7.95062
AG009279,Oyekan-Okafor,Paga,Ebonyi,South East,Ebonyi West,Standalone POS Kiosk,Bronze,Tier 2,Android POS,2022-09-20,2.3,28.6,21,6.287756,7.974154
AG009280,Oyekan-Oshodi,Paga,Ebonyi,South East,Ebonyi West,Standalone POS Kiosk,Gold,Tier 2,Android POS,2024-06-03,0.6,66.6,98,6.238198,8.00286
AG009281,Oyekan Inc,PalmPay,Ebonyi,South East,Ebonyi East,Mobile Agent,Silver,Tier 3,Traditional POS,2021-04-29,3.7,41.2,53,6.21312,7.967402
AG009282,Adeyemi Ltd,OPay,Ebonyi,South East,Ebonyi West,Electronics Shop,Silver,Tier 3,Android POS,2024-10-12,0.2,68.3,48,6.259255,8.087516
AG009283,Obi Ltd,PalmPay,Ebonyi,South East,Ebonyi West,Standalone POS Kiosk,Gold,Tier 3,mPOS,2023-02-12,1.9,51.4,92,6.210296,8.057595
AG009284,"Ogunleye, Ojo and Chukwu",PalmPay,Ebonyi,South East,Ebonyi Central,Standalone POS Kiosk,Silver,Tier 3,Android POS,2023-11-09,1.1,58.6,52,6.225582,8.015786
AG009285,Eze-Obi,OPay,Ebonyi,South East,Ebonyi South,Mini Mart,Silver,Tier 2,Android POS,2019-08-18,5.4,88.5,64,6.250375,8.0583
AG009286,Adetokunbo-Balogun,Moniepoint,Ebonyi,South East,Ebonyi West,Provision Store,Bronze,Tier 2,Android POS,2022-02-08,2.9,82.1,26,6.248318,8.021902
AG009287,"Oshodi, Olawale and Ibrahim",Paga,Ebonyi,South East,Ebonyi West,Supermarket,Gold,Tier 3,Traditional POS,2022-04-23,2.7,17.7,93,6.146472,7.972829
AG009288,"Nnamani, Nnamani and Oyekan",Moniepoint,Ebonyi,South East,Ebonyi West,Market Stall,Silver,Tier 3,Android POS,2020-10-13,4.2,50.6,53,6.309588,8.044687
AG009289,Okonkwo-Ekwueme,OPay,Ebonyi,South East,Ebonyi North,Provision Store,Bronze,Tier 1,Traditional POS,2021-09-15,3.3,52.6,24,6.260987,7.990192
